Dates	XOM	XOM_Position	INTC	INTC_Position
8/29/1988	11.6875	156	0.9141	200
8/26/1988	11.5625	156	0.875	200
8/25/1988	11.4375	156	0.9023	200
8/24/1988	11.5	156	0.9297	200
8/23/1988	11.3125	156	0.9219	200
8/22/1988	11.2813	156	0.9258	200
8/19/1988	11.4375	156	0.9453	200
8/18/1988	11.4688	156	0.9609	200
8/17/1988	11.5313	156	0.9727	200
8/16/1988	11.375	156	0.9844	200
8/15/1988	11.4375	156	0.9453	200
8/12/1988	11.5938	156	0.9922	200
8/11/1988	11.4688	156	1.0078	200
8/10/1988	11.375	156	0.9766	200
8/9/1988	11.4688	156	1.0156	200
8/8/1988	11.7188	156	1.0469	200
8/5/1988	11.7188	156	1.0703	200
8/4/1988	11.7813	156	1.0781	200
8/3/1988	11.8438	156	1.0859	200
8/2/1988	11.7188	156	1.082	200
8/1/1988	11.6875	156	1.0938	200
7/29/1988	11.8438	156	1.0859	200
7/28/1988	11.5313	156	1.0625	200
7/27/1988	11.4063	156	1.0547	200
7/26/1988	11.4375	156	1.0781	200
7/25/1988	11.3438	156	1.0742	200
7/22/1988	11.125	156	1.0781	200
7/21/1988	11.2813	156	1.0313	200
7/20/1988	11.5313	156	1.0547	200
7/19/1988	11.4063	156	1.0898	200
7/18/1988	11.5625	156	1.1094	200
7/15/1988	11.6563	156	1.1211	200
7/14/1988	11.4063	156	1.1172	200
7/13/1988	11.2813	156	1.1328	200
7/12/1988	11.125	156	1.1172	200
7/11/1988	11.2188	156	1.082	200
7/8/1988	11.1563	156	1.0938	200
7/7/1988	11.1875	156	1.0938	200
7/6/1988	11.1563	156	1.1016	200
7/5/1988	11.4688	156	1.125	200
7/1/1988	11.1563	156	1.125	200
6/30/1988	11.3125	156	1.1172	200
6/29/1988	11.4688	156	1.1289	200
6/28/1988	11.5625	156	1.1289	200
6/27/1988	11.1875	156	1.1133	200
6/24/1988	11.5313	156	1.125	200
6/23/1988	11.6563	156	1.1406	200
6/22/1988	11.8438	156	1.1406	200
6/21/1988	11.5625	156	1.1133	200
6/20/1988	11.5625	156	1.0859	200
6/17/1988	11.7188	156	1.0938	200
6/16/1988	11.5	156	1.1016	200
6/15/1988	11.6563	156	1.0977	200
6/14/1988	11.6875	156	1.0938	200
6/13/1988	11.4688	156	1.0781	200
6/10/1988	11.4688	156	1.0625	200
6/9/1988	11.3438	156	1.0703	200
6/8/1988	11.4375	156	1.0664	200
6/7/1988	11.0625	156	1.0469	200
6/6/1988	11.0625	156	1.0391	200
6/3/1988	11.0625	156	1.0039	200
6/2/1988	11.0313	156	0.9688	200
6/1/1988	11.375	156	0.9844	200
5/31/1988	11.25	156	0.9453	200
5/27/1988	10.8438	156	0.9336	200
5/26/1988	10.9063	156	0.9297	200
5/25/1988	11	156	0.9219	200
5/24/1988	10.9688	156	0.9219	200
5/23/1988	10.9688	156	0.9141	200
5/20/1988	11.0313	156	0.9336	200
5/19/1988	11	156	0.9219	200
5/18/1988	10.9375	156	0.9453	200
5/17/1988	11	156	0.9961	200
5/16/1988	11.25	156	0.9961	200
5/13/1988	11.25	156	1	200
5/12/1988	10.9375	156	0.9688	200
5/11/1988	10.9063	156	0.957	200
5/10/1988	11.0313	156	0.9727	200
5/9/1988	10.9063	156	0.9922	200
5/6/1988	11.0313	156	1.0078	200
5/5/1988	10.9375	156	1.0039	200
5/4/1988	11.125	156	1.0117	200
5/3/1988	11.2813	156	1.0078	200
5/2/1988	11.1563	156	0.9805	200
4/29/1988	11.2188	156	0.9688	200
4/28/1988	11.25	156	1	200
4/27/1988	11.1875	156	1	200
4/26/1988	11.25	156	1	200
4/25/1988	11.1875	156	0.9766	200
4/22/1988	11	156	0.9609	200
4/21/1988	10.6875	156	0.9414	200
4/20/1988	10.4688	156	0.9844	200
4/19/1988	10.5313	156	0.9688	200
4/18/1988	10.8438	156	0.9531	200
4/15/1988	10.875	156	0.9688	200
4/14/1988	10.6875	156	0.9688	200
4/13/1988	11.375	156	1.0156	200
4/12/1988	11.3438	156	1.0234	200
4/11/1988	11.1875	156	1.0391	200
4/8/1988	11.1563	156	1.0234	200
4/7/1988	11.0938	156	1.0156	200
4/6/1988	11	156	0.9922	200
4/5/1988	10.5	156	0.9531	200
4/4/1988	10.3125	156	0.9297	200
3/31/1988	10.5	156	0.9023	200
3/30/1988	10.5	156	0.9102	200
3/29/1988	10.5938	156	0.9141	200
3/28/1988	10.6875	156	0.9141	200
3/25/1988	10.4063	156	0.8906	200
3/24/1988	10.6875	156	0.8984	200
3/23/1988	11.0313	156	0.9844	200
3/22/1988	10.875	156	0.9688	200
3/21/1988	11.0313	156	0.9766	200
3/18/1988	11.0313	156	0.9883	200
3/17/1988	11	156	0.9844	200
3/16/1988	10.875	156	0.9648	200
3/15/1988	10.625	156	0.9805	200
3/14/1988	10.5625	156	1.0078	200
3/11/1988	10.5313	156	0.9453	200
3/10/1988	10.4063	156	0.9531	200
3/9/1988	10.5	156	1	200
3/8/1988	10.625	156	0.9844	200
3/7/1988	10.5313	156	0.9727	200
3/4/1988	10.4688	156	0.9219	200
3/3/1988	10.5625	156	0.9414	200
3/2/1988	10.6563	156	0.9141	200
3/1/1988	10.625	156	0.875	200
2/29/1988	10.6563	156	0.8672	200
2/26/1988	10.3125	156	0.875	200
2/25/1988	10.4063	156	0.8945	200
2/24/1988	10.5625	156	0.8945	200
2/23/1988	10.7188	156	0.875	200
2/22/1988	10.8438	156	0.8672	200
2/19/1988	10.625	156	0.8242	200
2/18/1988	10.5938	156	0.8125	200
2/17/1988	10.5313	156	0.8125	200
2/16/1988	10.375	156	0.8125	200
2/12/1988	10.125	156	0.8047	200
2/11/1988	10.0625	156	0.8125	200
2/10/1988	10.3125	156	0.8086	200
2/9/1988	10.25	156	0.7734	200
2/8/1988	10	156	0.7539	200
2/5/1988	9.9688	156	0.7461	200
2/4/1988	10.25	156	0.7344	200
2/3/1988	10.2813	156	0.7422	200
2/2/1988	10.3438	156	0.7656	200
2/1/1988	10.25	156	0.7773	200
1/29/1988	10.5	156	0.7969	200
1/28/1988	10.2813	156	0.7695	200
1/27/1988	9.9375	156	0.75	200
1/26/1988	10.0625	156	0.7578	200
1/25/1988	10.1875	156	0.7813	200
1/22/1988	9.9063	156	0.7617	200
1/21/1988	9.6875	156	0.75	200
1/20/1988	9.625	156	0.7031	200
1/19/1988	9.9688	156	0.7734	200
1/18/1988	10.1875	156	0.7969	200
1/15/1988	10.2188	156	0.8359	200
1/14/1988	9.6875	156	0.7969	200
1/13/1988	9.7813	156	0.7734	200
1/12/1988	9.8438	156	0.8125	200
1/11/1988	9.6875	156	0.8359	200
1/8/1988	9.5	156	0.8125	200
1/7/1988	10.2813	156	0.8906	200
1/6/1988	10.0938	156	0.8984	200
1/5/1988	10.1875	156	0.875	200
1/4/1988	10.125	156	0.8672	200
12/31/1987	9.5313	156	0.8281	200
12/30/1987	9.7188	156	0.8359	200
12/29/1987	9.5938	156	0.8125	200
12/28/1987	9.6563	156	0.7813	200
12/24/1987	10.0938	156	0.8516	200
12/23/1987	10.0938	156	0.8594	200
12/22/1987	9.9688	156	0.8516	200
12/21/1987	9.875	156	0.832	200
12/18/1987	10	156	0.8359	200
12/17/1987	9.7188	156	0.8047	200
12/16/1987	10.0313	156	0.8125	200
12/15/1987	9.8125	156	0.7969	200
12/14/1987	9.9688	156	0.8047	200
12/11/1987	9.8125	156	0.7578	200
12/10/1987	9.5	156	0.75	200
12/9/1987	9.875	156	0.7969	200
12/8/1987	9.9688	156	0.75	200
12/7/1987	9.4063	156	0.7031	200
12/4/1987	9.0625	156	0.6563	200
12/3/1987	9	156	0.6641	200
12/2/1987	9.4375	156	0.7031	200
12/1/1987	9.25	156	0.6797	200
11/30/1987	9.1875	156	0.6719	200
11/27/1987	9.7813	156	0.7109	200
11/25/1987	9.7813	156	0.7422	200
11/24/1987	10.0938	156	0.75	200
11/23/1987	9.9375	156	0.6953	200
11/20/1987	10.0625	156	0.668	200
11/19/1987	9.8438	156	0.6758	200
11/18/1987	10.375	156	0.7266	200
11/17/1987	10.125	156	0.6953	200
11/16/1987	10.3125	156	0.75	200
11/13/1987	10.1563	156	0.7578	200
11/12/1987	10.2813	156	0.7773	200
11/11/1987	9.9688	156	0.7109	200
11/10/1987	9.9063	156	0.6914	200
11/9/1987	10.0625	156	0.7344	200
11/6/1987	10.3125	156	0.8203	200
11/5/1987	10.4375	156	0.8828	200
11/4/1987	10.6563	156	0.8203	200
11/3/1987	10.875	156	0.8125	200
11/2/1987	10.9063	156	0.8281	200
10/30/1987	10.6563	156	0.8125	200
10/29/1987	10.3125	156	0.8359	200
10/28/1987	10.1875	156	0.6615	200
10/27/1987	10.75	156	0.599	200
10/26/1987	10.2813	156	0.6719	200
10/23/1987	11.2188	156	0.6927	200
10/22/1987	10.875	156	0.7292	200
10/21/1987	10.9375	156	0.8411	200
10/20/1987	9.875	156	0.8177	200
10/19/1987	8.375	156	0.875	200
10/16/1987	10.9375	156	1.0833	200
10/15/1987	11.6875	156	1.1354	200
10/14/1987	11.7813	156	1.1771	200
10/13/1987	12.2813	156	1.2188	200
10/12/1987	11.9375	156	1.2344	200
10/9/1987	12	156	1.2448	200
10/8/1987	11.75	156	1.2396	200
10/7/1987	11.9063	156	1.2656	200
10/6/1987	12.0313	156	1.2656	200
10/5/1987	12.4375	156	1.3073	200
10/2/1987	12.4375	156	1.2917	200
10/1/1987	12.4063	156	1.2604	200
9/30/1987	12.1563	156	1.2031	200
9/29/1987	12.3125	156	1.1927	200
9/28/1987	12.3125	156	1.2109	200
9/25/1987	12.1563	156	1.2031	200
9/24/1987	11.9688	156	1.2161	200
9/23/1987	12.1875	156	1.2083	200
9/22/1987	12.25	156	1.1641	200
9/21/1987	11.5625	156	1.125	200
9/18/1987	11.5	156	1.151	200
9/17/1987	11.4375	156	1.1302	200
9/16/1987	11.5	156	1.125	200
9/15/1987	11.6875	156	1.1198	200
9/14/1987	11.75	156	1.1302	200
9/11/1987	11.9688	156	1.1302	200
9/10/1987	11.9063	156	1.1354	200
9/9/1987	12	156	1.1068	200
9/8/1987	12.125	156	1.1042	200
9/4/1987	12.125	156	1.1198	200
9/3/1987	12.2031	156	1.1042	200
9/2/1987	12.1094	156	1.0833	200
9/1/1987	12.1875	156	1.0911	200
8/31/1987	12.4531	156	1.099	200
8/28/1987	12.25	156	1.1042	200
8/27/1987	12.25	156	1.1563	200
8/26/1987	12.2344	156	1.1458	200
8/25/1987	12.2813	156	1.1146	200
8/24/1987	12.2344	156	1.0833	200
8/21/1987	12.375	156	1.0885	200
8/20/1987	12.4375	156	1.0625	200
8/19/1987	12.25	156	1.0469	200
8/18/1987	12.1875	156	1.0521	200
8/17/1987	12.2344	156	1.0573	200
8/14/1987	12.1563	156	1.0677	200
8/13/1987	12.2188	156	1.0677	200
8/12/1987	12.375	156	1.0417	200
8/11/1987	12.5313	156	1.0703	200
8/10/1987	12.2813	156	1.0443	200
8/7/1987	11.9219	156	1.026	200
8/6/1987	12.0938	156	1.0052	200
8/5/1987	12.0781	156	0.9766	200
8/4/1987	12.1406	156	0.9531	200
8/3/1987	12.1875	156	0.9531	200
7/31/1987	11.7656	156	0.9948	200
7/30/1987	11.6719	156	1.0052	200
7/29/1987	11.5	156	0.9844	200
7/28/1987	11.5	156	0.9792	200
7/27/1987	11.5	156	0.9583	200
7/24/1987	11.6094	156	0.9609	200
7/23/1987	11.625	156	0.9531	200
7/22/1987	11.5469	156	0.9688	200
7/21/1987	11.75	156	0.9792	200
7/20/1987	11.875	156	0.9922	200
7/17/1987	11.9219	156	1.0208	200
7/16/1987	11.8438	156	1.026	200
7/15/1987	11.75	156	1.0052	200
7/14/1987	11.75	156	1.0208	200
7/13/1987	11.7188	156	0.974	200
7/10/1987	11.7656	156	0.9531	200
7/9/1987	11.7969	156	0.9427	200
7/8/1987	11.8594	156	0.9089	200
7/7/1987	11.8594	156	0.9219	200
7/6/1987	11.6719	156	0.9323	200
7/2/1987	11.5938	156	0.9635	200
7/1/1987	11.5313	156	0.9479	200
6/30/1987	11.6563	156	0.9167	200
6/29/1987	11.7031	156	0.9271	200
6/26/1987	11.4375	156	0.9271	200
6/25/1987	11.4531	156	0.8698	200
6/24/1987	11.3594	156	0.8906	200
6/23/1987	11.4063	156	0.9063	200
6/22/1987	11.4531	156	0.8854	200
6/19/1987	11.2656	156	0.8594	200
6/18/1987	11.2344	156	0.8776	200
6/17/1987	11.2188	156	0.8854	200
6/16/1987	11.1875	156	0.849	200
6/15/1987	11.1719	156	0.8594	200
6/12/1987	11.1719	156	0.8802	200
6/11/1987	11.0156	156	0.8958	200
6/10/1987	10.9219	156	0.8802	200
6/9/1987	10.8594	156	0.901	200
6/8/1987	10.9375	156	0.8646	200
6/5/1987	10.9063	156	0.8385	200
6/4/1987	11.0625	156	0.8438	200
6/3/1987	11.0313	156	0.8438	200
6/2/1987	10.9063	156	0.8281	200
6/1/1987	10.9063	156	0.8802	200
5/29/1987	10.875	156	0.9141	200
5/28/1987	10.9375	156	0.8984	200
5/27/1987	10.9375	156	0.8854	200
5/26/1987	10.9844	156	0.8854	200
5/22/1987	10.8438	156	0.8307	200
5/21/1987	11	156	0.8698	200
5/20/1987	10.9219	156	0.8698	200
5/19/1987	10.875	156	0.8542	200
5/18/1987	11.0469	156	0.9115	200
5/15/1987	10.8906	156	0.9219	200
5/14/1987	11.25	156	0.9323	200
5/13/1987	11.2813	156	0.9323	200
5/12/1987	11.25	156	0.9141	200
5/11/1987	11.0625	156	0.9323	200
5/8/1987	10.8281	156	0.9427	200
5/7/1987	10.8594	156	0.9479	200
5/6/1987	11.0625	156	0.9635	200
5/5/1987	11.125	156	0.9844	200
5/4/1987	10.7969	156	0.9635	200
5/1/1987	10.7188	156	0.9635	200
4/30/1987	10.8281	156	0.9792	200
4/29/1987	10.625	156	0.9688	200
4/28/1987	10.5625	156	0.9688	200
4/27/1987	10.6875	156	0.9479	200
4/24/1987	10.8125	156	0.9219	200
4/23/1987	11.0938	156	0.9323	200
4/22/1987	10.9375	156	0.9063	200
4/21/1987	11.2344	156	0.9167	200
4/20/1987	10.9531	156	0.8724	200
4/16/1987	11.0625	156	0.8958	200
4/15/1987	11.1719	156	0.8646	200
4/14/1987	11.0781	156	0.849	200
4/13/1987	11.1875	156	0.8698	200
4/10/1987	11.2656	156	0.9349	200
4/9/1987	11.0938	156	0.9167	200
4/8/1987	11.0469	156	0.9115	200
4/7/1987	11.1406	156	0.875	200
4/6/1987	11.2344	156	0.8854	200
4/3/1987	11.2344	156	0.901	200
4/2/1987	11.0938	156	0.8438	200
4/1/1987	11.0625	156	0.8542	200
3/31/1987	10.7188	156	0.8177	200
3/30/1987	10.5625	156	0.8021	200
3/27/1987	10.8438	156	0.849	200
3/26/1987	11	156	0.8229	200
3/25/1987	10.9219	156	0.7969	200
3/24/1987	11	156	0.7995	200
3/23/1987	11.0313	156	0.8151	200
3/20/1987	10.7188	156	0.8229	200
3/19/1987	10.6094	156	0.8333	200
3/18/1987	10.6719	156	0.7969	200
3/17/1987	10.5469	156	0.7917	200
3/16/1987	10.2656	156	0.7422	200
3/13/1987	10.3281	156	0.724	200
3/12/1987	10.4063	156	0.7396	200
3/11/1987	10.3125	156	0.7448	200
3/10/1987	10.2813	156	0.75	200
3/9/1987	10.125	156	0.7396	200
3/6/1987	10.1875	156	0.75	200
3/5/1987	10.1563	156	0.7604	200
3/4/1987	10.1563	156	0.7604	200
3/3/1987	10.0156	156	0.7448	200
3/2/1987	9.8281	156	0.7708	200
2/27/1987	9.7969	156	0.7917	200
2/26/1987	9.7344	156	0.7917	200
2/25/1987	9.7031	156	0.7865	200
2/24/1987	9.7969	156	0.75	200
2/23/1987	10	156	0.7266	200
2/20/1987	10.1719	156	0.7344	200
2/19/1987	10.1719	156	0.776	200
2/18/1987	10.375	156	0.7708	200
2/17/1987	10.3125	156	0.776	200
2/13/1987	10.125	156	0.7552	200
2/12/1987	10.0938	156	0.7552	200
2/11/1987	10.4063	156	0.7943	200
2/10/1987	10.4531	156	0.7344	200
2/9/1987	10.4688	156	0.7292	200
2/6/1987	10.5156	156	0.7292	200
2/5/1987	10.5781	156	0.724	200
2/4/1987	10.5	156	0.7214	200
2/3/1987	10.4375	156	0.7292	200
2/2/1987	10.4688	156	0.724	200
1/30/1987	10.3438	156	0.651	200
1/29/1987	10.25	156	0.599	200
1/28/1987	10.2344	156	0.6198	200
1/27/1987	10.2188	156	0.6094	200
1/26/1987	10.0781	156	0.5964	200
1/23/1987	9.9063	156	0.612	200
1/22/1987	10	156	0.6094	200
1/21/1987	9.7969	156	0.5729	200
1/20/1987	9.9063	156	0.5833	200
1/19/1987	9.8281	156	0.6042	200
1/16/1987	9.75	156	0.5729	200
1/15/1987	9.6094	156	0.6016	200
1/14/1987	9.5313	156	0.5807	200
1/13/1987	9.4219	156	0.5365	200
1/12/1987	9.3906	156	0.5313	200
1/9/1987	9.2031	156	0.5156	200
1/8/1987	9.1719	156	0.5052	200
1/7/1987	9.1719	156	0.4844	200
1/6/1987	9.1875	156	0.4583	200
1/5/1987	9.2188	156	0.4479	200
1/2/1987	9	156	0.4427	200
12/31/1986	8.7656	156	0.4375	200
12/30/1986	8.9688	156	0.4427	200
12/29/1986	9.0938	156	0.4479	200
12/26/1986	9.1875	156	0.4583	200
12/24/1986	9.25	156	0.4479	200
12/23/1986	9.1875	156	0.4531	200
12/22/1986	9.1094	156	0.474	200
12/19/1986	9.0938	156	0.474	200
12/18/1986	8.9375	156	0.474	200
12/17/1986	8.9531	156	0.474	200
12/16/1986	9.0781	156	0.474	200
12/15/1986	9.0469	156	0.4688	200
12/12/1986	8.9219	156	0.4688	200
12/11/1986	8.7188	156	0.4688	200
12/10/1986	8.8125	156	0.4635	200
12/9/1986	8.7031	156	0.4583	200
12/8/1986	8.7188	156	0.4635	200
12/5/1986	8.6563	156	0.4583	200
12/4/1986	8.5938	156	0.4714	200
12/3/1986	8.6719	156	0.4792	200
12/2/1986	8.8125	156	0.4844	200
12/1/1986	8.6406	156	0.4896	200
11/28/1986	8.6563	156	0.4792	200
11/26/1986	8.6563	156	0.4688	200
11/25/1986	8.6563	156	0.4635	200
11/24/1986	8.7188	156	0.4479	200
11/21/1986	8.75	156	0.4375	200
11/20/1986	8.5781	156	0.4271	200
11/19/1986	8.4219	156	0.4167	200
11/18/1986	8.4219	156	0.4167	200
11/17/1986	8.6406	156	0.4271	200
11/14/1986	8.6719	156	0.4219	200
11/13/1986	8.625	156	0.4167	200
11/12/1986	8.7031	156	0.4219	200
11/11/1986	8.75	156	0.4323	200
11/10/1986	8.6563	156	0.4349	200
11/7/1986	8.6094	156	0.4427	200
11/6/1986	8.6094	156	0.4479	200
11/5/1986	8.6719	156	0.4427	200
11/4/1986	8.75	156	0.4479	200
11/3/1986	8.6719	156	0.4219	200
10/31/1986	8.5	156	0.4219	200
10/30/1986	8.4531	156	0.4271	200
10/29/1986	8.2188	156	0.4219	200
10/28/1986	8.2969	156	0.4167	200
10/27/1986	8.3281	156	0.4375	200
10/24/1986	8.2969	156	0.4323	200
10/23/1986	8.2969	156	0.4219	200
10/22/1986	8.2969	156	0.401	200
10/21/1986	8.3281	156	0.3958	200
10/20/1986	8.3438	156	0.3906	200
10/17/1986	8.5156	156	0.401	200
10/16/1986	8.5469	156	0.401	200
10/15/1986	8.375	156	0.401	200
10/14/1986	8.2656	156	0.4115	200
10/13/1986	8.3594	156	0.4115	200
10/10/1986	8.2969	156	0.4063	200
10/9/1986	8.375	156	0.3906	200
10/8/1986	8.5313	156	0.3854	200
10/7/1986	8.4219	156	0.3932	200
10/6/1986	8.3594	156	0.4115	200
10/3/1986	8.4531	156	0.4115	200
10/2/1986	8.4531	156	0.3906	200
10/1/1986	8.4844	156	0.4089	200
9/30/1986	8.4063	156	0.4063	200
9/29/1986	8.2969	156	0.401	200
9/26/1986	8.2188	156	0.4063	200
9/25/1986	8.1563	156	0.401	200
9/24/1986	8.3438	156	0.4167	200
9/23/1986	8.3281	156	0.4297	200
9/22/1986	8.3125	156	0.4375	200
9/19/1986	8.2813	156	0.4271	200
9/18/1986	8.3906	156	0.4427	200
9/17/1986	8.3281	156	0.4271	200
9/16/1986	8.4219	156	0.4167	200
9/15/1986	8.4688	156	0.401	200
9/12/1986	8.25	156	0.4167	200
9/11/1986	8.2969	156	0.4271	200
9/10/1986	8.7344	156	0.4531	200
9/9/1986	8.6719	156	0.4531	200
9/8/1986	8.75	156	0.4635	200
9/5/1986	8.7969	156	0.4688	200
9/4/1986	8.8438	156	0.474	200
9/3/1986	8.625	156	0.4583	200
9/2/1986	8.4844	156	0.4531	200
8/29/1986	8.6094	156	0.4792	200
8/28/1986	8.625	156	0.4635	200
8/27/1986	8.6719	156	0.4688	200
8/26/1986	8.5	156	0.4688	200
8/25/1986	8.1719	156	0.4531	200
8/22/1986	8.2031	156	0.4688	200
8/21/1986	8.1563	156	0.4479	200
8/20/1986	8.2031	156	0.4427	200
8/19/1986	8.125	156	0.4219	200
8/18/1986	8.2344	156	0.4115	200
8/15/1986	8.1563	156	0.4115	200
8/14/1986	8.0156	156	0.4115	200
8/13/1986	8.0156	156	0.4167	200
8/12/1986	7.9219	156	0.4271	200
8/11/1986	7.875	156	0.4063	200
8/8/1986	7.8281	156	0.3958	200
8/7/1986	7.8438	156	0.3646	200
8/6/1986	8.0156	156	0.3542	200
8/5/1986	8.0469	156	0.3464	200
8/4/1986	7.7188	156	0.375	200
8/1/1986	7.5625	156	0.3802	200
7/31/1986	7.5938	156	0.3802	200
7/30/1986	7.6406	156	0.401	200
7/29/1986	7.4219	156	0.3906	200
7/28/1986	7.3906	156	0.3958	200
7/25/1986	7.5	156	0.4115	200
7/24/1986	7.4531	156	0.3854	200
7/23/1986	7.4688	156	0.375	200
7/22/1986	7.5313	156	0.3802	200
7/21/1986	7.5469	156	0.3646	200
7/18/1986	7.5	156	0.3646	200
7/17/1986	7.3594	156	0.3906	200
7/16/1986	7.3125	156	0.3828	200
7/15/1986	7.2031	156	0.3958	200
7/14/1986	7.2813	156	0.401	200
7/11/1986	7.3906	156	0.401	200
7/10/1986	7.4375	156	0.4375	200
7/9/1986	7.5156	156	0.4479	200
7/8/1986	7.5	156	0.4531	200
7/7/1986	7.4688	156	0.4479	200
7/3/1986	7.5938	156	0.4635	200
7/2/1986	7.6719	156	0.4688	200
7/1/1986	7.6563	156	0.474	200
6/30/1986	7.6094	156	0.4792	200
6/27/1986	7.6406	156	0.4792	200
6/26/1986	7.5938	156	0.4792	200
6/25/1986	7.625	156	0.5	200
6/24/1986	7.625	156	0.5	200
6/23/1986	7.5625	156	0.4896	200
6/20/1986	7.625	156	0.5	200
6/19/1986	7.5625	156	0.4948	200
6/18/1986	7.5625	156	0.474	200
6/17/1986	7.4844	156	0.4688	200
6/16/1986	7.5313	156	0.4948	200
6/13/1986	7.5469	156	0.513	200
6/12/1986	7.4531	156	0.5078	200
6/11/1986	7.4063	156	0.5156	200
6/10/1986	7.375	156	0.5208	200
6/9/1986	7.3281	156	0.5208	200
6/6/1986	7.5156	156	0.5365	200
6/5/1986	7.5	156	0.5521	200
6/4/1986	7.4531	156	0.5469	200
6/3/1986	7.5469	156	0.5521	200
6/2/1986	7.4688	156	0.5469	200
5/30/1986	7.4844	156	0.5677	200
5/29/1986	7.4219	156	0.5625	200
5/28/1986	7.3906	156	0.5417	200
5/27/1986	7.3906	156	0.5417	200
5/23/1986	7.3281	156	0.5339	200
5/22/1986	7.3594	156	0.5495	200
5/21/1986	7.2656	156	0.5521	200
5/20/1986	7.2656	156	0.5573	200
5/19/1986	7.25	156	0.5521	200
5/16/1986	7.1719	156	0.5469	200
5/15/1986	7.2813	156	0.5625	200
5/14/1986	7.4219	156	0.5859	200
5/13/1986	7.3594	156	0.6016	200
5/12/1986	7.4219	156	0.6094	200
5/9/1986	7.3281	156	0.6094	200
5/8/1986	7.3281	156	0.5964	200
5/7/1986	7.2188	156	0.5938	200
5/6/1986	7.4688	156	0.6042	200
5/5/1986	7.4219	156	0.5833	200
5/2/1986	7.25	156	0.5833	200
5/1/1986	7.0781	156	0.599	200
4/30/1986	7.0781	156	0.5938	200
4/29/1986	7.1875	156	0.6198	200
4/28/1986	7.25	156	0.6406	200
4/25/1986	7.1563	156	0.6458	200
4/24/1986	7.2813	156	0.6198	200
4/23/1986	7.2031	156	0.599	200
4/22/1986	7.1563	156	0.6042	200
4/21/1986	7.3281	156	0.5938	200
4/18/1986	7.1563	156	0.5938	200
4/17/1986	7.2344	156	0.6042	200
4/16/1986	7.1094	156	0.6042	200
4/15/1986	7.125	156	0.5833	200
4/14/1986	6.9688	156	0.5911	200
4/11/1986	6.9375	156	0.5938	200
4/10/1986	6.9688	156	0.5833	200
4/9/1986	6.9063	156	0.5417	200
4/8/1986	6.9531	156	0.5469	200
4/7/1986	6.8594	156	0.5208	200
4/4/1986	6.9063	156	0.526	200
4/3/1986	6.9844	156	0.526	200
4/2/1986	7.0313	156	0.526	200
4/1/1986	6.9375	156	0.526	200
3/31/1986	6.9688	156	0.5417	200
3/27/1986	7.0313	156	0.5469	200
3/26/1986	7.0469	156	0.5573	200
3/25/1986	6.8906	156	0.5729	200
3/24/1986	6.875	156	0.5781	200
3/21/1986	6.8594	156	0.5677	200
3/20/1986	6.9531	156	0.5729	200
3/19/1986	6.9063	156	0.5625	200
3/18/1986	6.9375	156	0.5729	200
3/17/1986	6.9688	156	0.5677	200
3/14/1986	6.875	156	0.5677	200
3/13/1986	6.7656	156	0.5885	200
3/12/1986	6.9531	156	0.5938	200
3/11/1986	6.8125	156	0.5885	200
3/10/1986	6.5469	156	0.5573	200
3/7/1986	6.5313	156	0.5313	200
3/6/1986	6.5313	156	0.5625	200
3/5/1986	6.5625	156	0.5677	200
3/4/1986	6.4844	156	0.5521	200
3/3/1986	6.6094	156	0.5469	200
2/28/1986	6.5313	156	0.5781	200
2/27/1986	6.5469	156	0.5885	200
2/26/1986	6.75	156	0.5885	200
2/25/1986	6.8125	156	0.599	200
2/24/1986	6.6875	156	0.6094	200
2/21/1986	6.5781	156	0.6094	200
2/20/1986	6.4844	156	0.5938	200
2/19/1986	6.3906	156	0.5885	200
2/18/1986	6.5	156	0.599	200
2/14/1986	6.4844	156	0.599	200
2/13/1986	6.4219	156	0.5833	200
2/12/1986	6.3125	156	0.599	200
2/11/1986	6.3125	156	0.6094	200
2/10/1986	6.2656	156	0.6146	200
2/7/1986	6.25	156	0.6354	200
2/6/1986	6.1875	156	0.6302	200
2/5/1986	6.0938	156	0.6667	200
2/4/1986	6.1406	156	0.6302	200
2/3/1986	6.4688	156	0.599	200
1/31/1986	6.4688	156	0.5885	200
1/30/1986	6.375	156	0.5833	200
1/29/1986	6.4063	156	0.599	200
1/28/1986	6.3906	156	0.5885	200
1/27/1986	6.4063	156	0.5781	200
1/24/1986	6.3594	156	0.6094	200
1/23/1986	6.2813	156	0.6146	200
1/22/1986	6.2344	156	0.6146	200
1/21/1986	6.2813	156	0.6198	200
1/20/1986	6.5	156	0.6302	200
1/17/1986	6.5313	156	0.6354	200
1/16/1986	6.5938	156	0.6198	200
1/15/1986	6.7344	156	0.5911	200
1/14/1986	6.7969	156	0.5833	200
1/13/1986	6.7969	156	0.5729	200
1/10/1986	6.75	156	0.5729	200
1/9/1986	6.6875	156	0.5573	200
1/8/1986	6.7188	156	0.5573	200
1/7/1986	6.9844	156	0.5677	200
1/6/1986	6.9219	156	0.5573	200
1/3/1986	6.875	156	0.5885	200
1/2/1986	6.8125	156	0.599	200
12/31/1985	6.8906	156	0.6094	200
12/30/1985	6.7969	156	0.6146	200
12/27/1985	6.7344	156	0.6094	200
12/26/1985	6.6719	156	0.5885	200
